"column_record_id","record_scope","report_catalog_index","report_title","report_subject_area","report_path","column_index","column_source","column_xml_type","column_id","column_name","report_display_name","table_heading","column_heading","formula_type","formula","bin_rule_count","definition_catalog_index","definition_name","definition_table_heading","definition_column_heading","definition_path","is_resolved","is_referenced"
"C420","report_column",191,"UCSD Risk Management Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Risk Management/UCSD Risk Management Report",6,"inline","regularColumn","c4a02cb4f64daa673","""Bibliographic Details"".""Resource Type""","""Bibliographic Details"".""Resource Type""",,,"sqlExpression","""Bibliographic Details"".""Resource Type""",0,,,,,,,
"C421","report_column",191,"UCSD Risk Management Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Risk Management/UCSD Risk Management Report",7,"saved_reference","savedRegularColumnRef","c4580f55e0701575e","Count of Physical Holdings","Count of Physical Holdings",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Count of Physical Holdings",FALSE,
"C422","report_column",193,"UCSC Library Categorization Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Physical preparation review reports/UCSC Library Categorization Report",1,"saved_reference","savedRegularColumnRef","c82b594d56c75fadd","campus designator","campus designator",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/UCSC SLF/campus designator",FALSE,
"C423","report_column",193,"UCSC Library Categorization Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Physical preparation review reports/UCSC Library Categorization Report",2,"saved_reference","savedRegularColumnRef","c13c5a4f7c6307b3c","UCSC Library Stats Category","UCSC Library Stats Category",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/UCSC Library Stats Category",FALSE,
"C424","report_column",193,"UCSC Library Categorization Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Physical preparation review reports/UCSC Library Categorization Report",3,"inline","regularColumn","cee292e062dfd689d","""Location"".""Library Name""","""Location"".""Library Name""",,,"sqlExpression","""Location"".""Library Name""",0,,,,,,,
"C425","report_column",193,"UCSC Library Categorization Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Physical preparation review reports/UCSC Library Categorization Report",4,"inline","regularColumn","ccf9f61121ed5de7c","""Location"".""Library Code""","""Location"".""Library Code""",,,"sqlExpression","""Location"".""Library Code""",0,,,,,,,
"C426","report_column",193,"UCSC Library Categorization Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Physical preparation review reports/UCSC Library Categorization Report",5,"inline","regularColumn","c14b6455f3270569d","""Location"".""Location Name""","""Location"".""Location Name""",,,"sqlExpression","""Location"".""Location Name""",0,,,,,,,
"C427","report_column",193,"UCSC Library Categorization Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Physical preparation review reports/UCSC Library Categorization Report",6,"inline","regularColumn","c25515112241d7018","""Location"".""Location Code""","""Location"".""Location Code""",,,"sqlExpression","""Location"".""Location Code""",0,,,,,,,
"C428","report_column",193,"UCSC Library Categorization Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Physical preparation review reports/UCSC Library Categorization Report",7,"saved_reference","savedRegularColumnRef","ce3ddafad98c1a502","Count of Physical Holdings","Count of Physical Holdings",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Count of Physical Holdings",FALSE,
"C429","report_column",193,"UCSC Library Categorization Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Physical preparation review reports/UCSC Library Categorization Report",8,"saved_reference","savedRegularColumnRef","ce9c5538760833a0c","Count of Physical Titles","Count of Physical Titles",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Count of Physical Titles",FALSE,
"C430","report_column",194,"UCSD Physical Collection Usage","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical Collection Usage/UCSD Physical Collection Usage",1,"saved_reference","savedRegularColumnRef","cbed14dc8bb19e018","Fulfillment Institution","Fulfillment - Fulfillment Institution",,,"binned","""Institution"".""Institution Name""",12,224,"Fulfillment - Fulfillment Institution","Institution","Fulfillment Institution","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Fulfillment - Fulfillment Institution",TRUE,
"C431","report_column",194,"UCSD Physical Collection Usage","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical Collection Usage/UCSD Physical Collection Usage",2,"saved_reference","savedRegularColumnRef","c9f0ddcc0f126eec8","UCSD Library Stats Category","Physical - UCSD Library Stats Category",,,"binned","""Location"".""Library Code""",5,298,"Physical - UCSD Library Stats Category","Location","UCSD Library Stats Category","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSD Library Stats Category",TRUE,
"C432","report_column",194,"UCSD Physical Collection Usage","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical Collection Usage/UCSD Physical Collection Usage",3,"inline","regularColumn","c306960efd3a29bf0","""Item Location at Time of Loan"".""Library Name""","""Item Location at Time of Loan"".""Library Name""",,,"sqlExpression","""Item Location at Time of Loan"".""Library Name""",0,,,,,,,
"C433","report_column",194,"UCSD Physical Collection Usage","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical Collection Usage/UCSD Physical Collection Usage",4,"inline","regularColumn","ccefb4f4948ec5b6f","""Item Location at Time of Loan"".""Library Code""","""Item Location at Time of Loan"".""Library Code""",,,"sqlExpression","""Item Location at Time of Loan"".""Library Code""",0,,,,,,,
"C434","report_column",194,"UCSD Physical Collection Usage","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical Collection Usage/UCSD Physical Collection Usage",5,"inline","regularColumn","cbab4f172104345cc","""Item Location at Time of Loan"".""Location Name""","""Item Location at Time of Loan"".""Location Name""",,,"sqlExpression","""Item Location at Time of Loan"".""Location Name""",0,,,,,,,
"C435","report_column",194,"UCSD Physical Collection Usage","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical Collection Usage/UCSD Physical Collection Usage",6,"inline","regularColumn","ce4dbd60e6f6f3246","""Item Location at Time of Loan"".""Location Code""","""Item Location at Time of Loan"".""Location Code""",,,"sqlExpression","""Item Location at Time of Loan"".""Location Code""",0,,,,,,,
"C436","report_column",194,"UCSD Physical Collection Usage","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical Collection Usage/UCSD Physical Collection Usage",7,"saved_reference","savedRegularColumnRef","c000b40a5ff7884d8","UCSD Check-Out Type","Fulfillment - UCSD Check-Out Type",,,"binned","""Item Location at Time of Loan"".""Location Code""",5,258,"Fulfillment - UCSD Check-Out Type","Item Location at Time of Loan","UCSD Check-Out Type","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Fulfillment - UCSD Check-Out Type",TRUE,
"C437","report_column",194,"UCSD Physical Collection Usage","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical Collection Usage/UCSD Physical Collection Usage",8,"saved_reference","savedRegularColumnRef","c5793c1fffd0cd0a7","Alma User Group","Fulfillment - Alma User Group",,,"sqlExpression","""Borrower Details"".""User Group""",0,222,"Fulfillment - Alma User Group","Borrower Details","Alma User Group","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Fulfillment - Alma User Group",TRUE,
"C438","report_column",194,"UCSD Physical Collection Usage","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical Collection Usage/UCSD Physical Collection Usage",9,"saved_reference","savedRegularColumnRef","cc3cb928d5f10a72f","UCSD User Group (for reporting)","Fulfillment - UCSD User Group",,,"binned","""Borrower Details"".""User Group""",10,259,"Fulfillment - UCSD User Group","Borrower Details","UCSD User Group (for reporting)","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Fulfillment - UCSD User Group",TRUE,
"C439","report_column",194,"UCSD Physical Collection Usage","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical Collection Usage/UCSD Physical Collection Usage",10,"saved_reference","savedRegularColumnRef","cb90ca9b474de9343","FY 2025-26 Loans (Not In House)","Fulfillment - FY 2025-26 Loans (Not In House)",,,"sqlExpression","""Loan"".""Loans (Not In House)""",0,229,"Fulfillment - FY 2025-26 Loans (Not In House)","Loan","FY 2025-26 Loans (Not In House)","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Fulfillment - FY 2025-26 Loans (Not In House)",TRUE,
"C440","report_column",196,"UCSC eResources Comparison Report","E-Inventory","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/eResources Comparison/UCSC eResources Comparison Report",1,"saved_reference","savedRegularColumnRef","c4c9eaf1086948281","eResources include/exclude designator","excluded designator",,,"binned","""Electronic Collection"".""Electronic Collection Interface Name""",33,7,"Electronic - Global Stats Electronic included/excluded designator","Electronic Collection","eResources include/exclude designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Electronic - Global Stats Electronic included/excluded designator",TRUE,
