"saved_column_name","rule_id","bin_criterion","bin_label","explanation","base_formula"
"Electronic - Count of Electronic Holdings","SC1-FORMULA","COUNT(DISTINCT ""Portfolio"".""Portfolio Id"")","Holdings","","COUNT(DISTINCT ""Portfolio"".""Portfolio Id"")"
"Electronic - Count of Electronic Titles","SC2-FORMULA","COUNT(DISTINCT ""Bibliographic Details"".""MMS Id"")","Titles","","COUNT(DISTINCT ""Bibliographic Details"".""MMS Id"")"
"Electronic - Global Stats Electronic included/excluded designator","SC3-R1","""Bibliographic Details"".""Title"" IS NULL","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R2","""Bibliographic Details"".""Title"" = ' '","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R3","""Bibliographic Details"".""Title"" = ''","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R4","""Bibliographic Details"".""MMS Id"" <= '0'","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R5","""Portfolio"".""Portfolio Id"" <= '0'","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R6","""Bibliographic Details"".""Suppressed From Discovery"" NOT IN ('NULL', 'No')","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R7","""Portfolio"".""Lifecycle"" <> 'In Repository'","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R8","""Portfolio"".""Availability"" <> 'Available'","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R9","""Bibliographic Details"".""Resource Type"" IN ('NULL', 'Unknown')","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R10","""Electronic Collection"".""Electronic Collection Public Name (override)"" = 'JSTOR Books DDA' AND ""Bibliographic Details"".""Local Param 01"" LIKE '%CDL%' AND DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 6531","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R11","""Electronic Collection"".""Electronic Collection Interface Name"" LIKE '%Airiti%' AND ""Bibliographic Details"".""Local Param 01"" LIKE '%CDL%' AND DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 6531","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R12","""Electronic Collection"".""Electronic Collection Interface Name"" LIKE '%CNPeReading%' AND ""Bibliographic Details"".""Local Param 01"" LIKE '%CDL%' AND DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 6531","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R13","""Electronic Collection"".""Electronic Collection Public Name"" = 'DOAB Directory of Open Access Books' AND DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 6531","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R14","""Electronic Collection"".""Electronic Collection Public Name"" LIKE '%Kanopy%' AND DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 6531","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R15","""Electronic Collection"".""Electronic Collection Public Name"" IN ('Swank Motion Pictures Trial', 'Trial Feedback Form') OR ""Electronic Collection"".""Electronic Collection Public Name (override)"" = 'Japan Times Digital Archive, 1897-2018 TRIAL'","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R16","DESCRIPTOR_IDOF(""E-Inventory"".""Institution"".""Institution Name"") = 6534 AND ""Portfolio"".""Purchase Model"" LIKE ('%DDA%Candidate%')","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R17","DESCRIPTOR_IDOF(""E-Inventory"".""Institution"".""Institution Name"") = 6535 AND ""Portfolio"".""Purchase Model"" LIKE ('%DDA%Candidate%')","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R18","DESCRIPTOR_IDOF(""E-Inventory"".""Institution"".""Institution Name"") = 4876 AND ""E-inventory"".""Portfolio"".""Purchase Model"" = 'DDA Candidate' AND ""E-inventory"".""Electronic Collection"".""Electronic Collection Public Name"" = 'Ebook Central Perpetual, DDA and Subscription Titles'","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R19","""Electronic Collection"".""Electronic Collection Public Name"" = 'Ebook Central Perpetual, DDA and Subscription Titles' AND ""Portfolio"".""Purchase Model"" LIKE ('%DDA%Candidate%')","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R20","""Portfolio Library Unit"".""Library Name"" LIKE 'X_Do_Not_Use_%'","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R21","""Electronic Collection"".""Electronic Collection Public Name"" IN ('R2 Digital Library PDA Discoverable Titles')","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R22","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 3126 AND ""Electronic Collection"".""Electronic Collection Public Name"" = 'Palace App (read this ebook on your phone or tablet)_LOCAL'","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R23","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 6531 AND ""Electronic Collection"".""Electronic Collection Public Name"" = 'Read via the Palace Project ebook pilot!'","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R24","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 4706 AND ""Electronic Collection"".""Electronic Collection Public Name"" = 'E-Book Discovery'","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R25","DESCRIPTOR_IDOF(""E-Inventory"".""Institution"".""Institution Name"") = 6535 AND ""Electronic Collection"".""Electronic Collection Public Name"" IN ('EBSCO (UCSD). eBook Collection DDA online monographs.', 'JSTOR DDA online monographs (UCSD).')","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R26","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 4701 AND ""Electronic Collection"".""Electronic Collection Public Name"" IN ('R2 Digital Library DDA', 'EBL online monographs', 'Taylor & Francis online monographs (EBS)')","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R27","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 4701 AND (""Electronic Collection"".""Electronic Collection Public Name"" = 'Ebook Central Perpetual, DDA and Subscription Titles' AND ""Portfolio"".""Purchase Model"" = 'DDA Candidate')","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R28","DESCRIPTOR_IDOF(""E-Inventory"".""Institution"".""Institution Name"") = 4876 AND ""Electronic Collection"".""Electronic Collection Id"" = '61459105900004876'","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R29","DESCRIPTOR_IDOF(""E-Inventory"".""Institution"".""Institution Name"") = 4876 AND ""Electronic Collection"".""Electronic Collection Public Name"" = 'EBSCO DDA Titles'","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R30","DESCRIPTOR_IDOF(""E-Inventory"".""Institution"".""Institution Name"") = 6535 AND ""Electronic Collection"".""Electronic Collection Public Name"" = 'Kanopy DDA online videos (UCSD).'","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R31","DESCRIPTOR_IDOF(""E-Inventory"".""Institution"".""Institution Name"") = 6535 AND ""Electronic Collection"".""Electronic Collection Id"" = '61231639680006535'","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R32","DESCRIPTOR_IDOF(""E-Inventory"".""Institution"".""Institution Name"") = 6532 AND ""Electronic Collection"".""Electronic Collection Id"" = '611126508330006532'","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-R33","DESCRIPTOR_IDOF(""E-Inventory"".""Institution"".""Institution Name"") = 4706 AND ""Electronic Collection"".""Electronic Collection Id"" = '61440950170004706'","Excluded","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic included/excluded designator","SC3-OTHER","All other values","Included","","""Electronic Collection"".""Electronic Collection Interface Name"""
"Electronic - Global Stats Electronic Library Categories","SC4-R1","LOWER(""Portfolio Library Unit"".""Library Name"") LIKE '%law%'","Law","","""Portfolio Library Unit"".""Library Name"""
"Electronic - Global Stats Electronic Library Categories","SC4-R2","LOWER(""Portfolio Library Unit"".""Library Name"") LIKE '%med%'","Health Sciences","","""Portfolio Library Unit"".""Library Name"""
"Electronic - Global Stats Electronic Library Categories","SC4-R3","DESCRIPTOR_IDOF(""E-Inventory"".""Institution"".""Institution Name"") = 6536","Health Sciences","","""Portfolio Library Unit"".""Library Name"""
"Electronic - Global Stats Electronic Library Categories","SC4-R4","""Portfolio Library Unit"".""Library Name"" is equal to / is in X_Do_Not_Use_","Exclude","","""Portfolio Library Unit"".""Library Name"""
"Electronic - Global Stats Electronic Library Categories","SC4-OTHER","All other values","General","","""Portfolio Library Unit"".""Library Name"""
"Electronic - UCB eResources Managed By designator","SC5-R1","""Institution"".""Institution Name""6532","Managed by UCB","","""Institution"".""Institution Name"""
"Electronic - UCB eResources Managed By designator","SC5-R2","""Portfolio"".""Available For Group"" LIKE '%UCB%'","Managed by CDL","","""Institution"".""Institution Name"""
"Electronic - UCB eResources Managed By designator","SC5-R3","""Portfolio"".""Available For Group"" IS NULL AND DESCRIPTOR_IDOF(""E-Inventory"".""Institution"".""Institution Name"") = 6531","Managed by CDL","","""Institution"".""Institution Name"""
"Electronic - UCB eResources Managed By designator","SC5-OTHER","All other values","Available at a different campus","","""Institution"".""Institution Name"""
"Electronic - UCD eResources Managed By designator","SC6-R1","""Institution"".""Institution Name""3126","Managed by UCD","","""Institution"".""Institution Name"""
"Electronic - UCD eResources Managed By designator","SC6-R2","""Portfolio"".""Available For Group"" LIKE '%UCD%'","Managed by CDL","","""Institution"".""Institution Name"""
"Electronic - UCD eResources Managed By designator","SC6-R3","""Portfolio"".""Available For Group"" IS NULL AND DESCRIPTOR_IDOF(""E-Inventory"".""Institution"".""Institution Name"") = 6531","Managed by CDL","","""Institution"".""Institution Name"""
"Electronic - UCD eResources Managed By designator","SC6-OTHER","All other values","Available at a different campus","","""Institution"".""Institution Name"""
"Electronic - UCI eResources Managed By designator","SC7-R1","""Institution"".""Institution Name""4701","Managed by UCI","","""Institution"".""Institution Name"""
"Electronic - UCI eResources Managed By designator","SC7-R2","""Portfolio"".""Available For Group"" LIKE '%UCI%'","Managed by CDL","","""Institution"".""Institution Name"""
"Electronic - UCI eResources Managed By designator","SC7-R3","""Portfolio"".""Available For Group"" IS NULL AND DESCRIPTOR_IDOF(""E-Inventory"".""Institution"".""Institution Name"") = 6531","Managed by CDL","","""Institution"".""Institution Name"""
"Electronic - UCI eResources Managed By designator","SC7-OTHER","All other values","Available at a different campus","","""Institution"".""Institution Name"""
"Electronic - UCLA eResources Managed By designator","SC8-R1","""Institution"".""Institution Name""6533","Managed by UCLA","","""Institution"".""Institution Name"""
"Electronic - UCLA eResources Managed By designator","SC8-R2","""Portfolio"".""Available For Group"" LIKE '%UCLA%'","Managed by CDL","","""Institution"".""Institution Name"""
"Electronic - UCLA eResources Managed By designator","SC8-R3","""Portfolio"".""Available For Group"" IS NULL AND DESCRIPTOR_IDOF(""E-Inventory"".""Institution"".""Institution Name"") = 6531","Managed by CDL","","""Institution"".""Institution Name"""
"Electronic - UCLA eResources Managed By designator","SC8-OTHER","All other values","Available at a different campus","","""Institution"".""Institution Name"""
"Electronic - UCM eResources Managed By designator","SC9-R1","""Institution"".""Institution Name""6534","Managed by UCM","","""Institution"".""Institution Name"""
"Electronic - UCM eResources Managed By designator","SC9-R2","""Portfolio"".""Available For Group"" LIKE '%UCM%'","Managed by CDL","","""Institution"".""Institution Name"""
"Electronic - UCM eResources Managed By designator","SC9-R3","""Portfolio"".""Available For Group"" IS NULL AND DESCRIPTOR_IDOF(""E-Inventory"".""Institution"".""Institution Name"") = 6531","Managed by CDL","","""Institution"".""Institution Name"""
"Electronic - UCM eResources Managed By designator","SC9-OTHER","All other values","Available at a different campus","","""Institution"".""Institution Name"""
"Electronic - UCR eResources Managed By designator","SC10-R1","""Institution"".""Institution Name""4706","Managed by UCR","","""Institution"".""Institution Name"""
"Electronic - UCR eResources Managed By designator","SC10-R2","""Portfolio"".""Available For Group"" LIKE '%UCR%'","Managed by CDL","","""Institution"".""Institution Name"""
"Electronic - UCR eResources Managed By designator","SC10-R3","""Portfolio"".""Available For Group"" IS NULL AND DESCRIPTOR_IDOF(""E-Inventory"".""Institution"".""Institution Name"") = 6531","Managed by CDL","","""Institution"".""Institution Name"""
"Electronic - UCR eResources Managed By designator","SC10-OTHER","All other values","Available at a different campus","","""Institution"".""Institution Name"""
"Electronic - UCSB eResources Managed By designator","SC11-R1","""Institution"".""Institution Name""3776","Managed by UCSB","","""Institution"".""Institution Name"""
"Electronic - UCSB eResources Managed By designator","SC11-R2","""Portfolio"".""Available For Group"" LIKE '%UCSB%'","Managed by CDL","","""Institution"".""Institution Name"""
"Electronic - UCSB eResources Managed By designator","SC11-R3","""Portfolio"".""Available For Group"" IS NULL AND DESCRIPTOR_IDOF(""E-Inventory"".""Institution"".""Institution Name"") = 6531","Managed by CDL","","""Institution"".""Institution Name"""
"Electronic - UCSB eResources Managed By designator","SC11-OTHER","All other values","Available at a different campus","","""Institution"".""Institution Name"""
"Electronic - UCSC eResources Managed By designator","SC12-R1","""Institution"".""Institution Name""4876","Managed by UCSC","","""Institution"".""Institution Name"""
"Electronic - UCSC eResources Managed By designator","SC12-R2","""Portfolio"".""Available For Group"" LIKE '%UCSC%'","Managed by CDL","","""Institution"".""Institution Name"""
"Electronic - UCSC eResources Managed By designator","SC12-R3","""Portfolio"".""Available For Group"" IS NULL AND DESCRIPTOR_IDOF(""E-Inventory"".""Institution"".""Institution Name"") = 6531","Managed by CDL","","""Institution"".""Institution Name"""
"Electronic - UCSC eResources Managed By designator","SC12-OTHER","All other values","Available at a different campus","","""Institution"".""Institution Name"""
"Electronic - UCSD eResources Managed By designator","SC13-R1","""Institution"".""Institution Name""6535","Managed by UCSD","","""Institution"".""Institution Name"""
"Electronic - UCSD eResources Managed By designator","SC13-R2","""Portfolio"".""Available For Group"" LIKE '%UCSD%'","Managed by CDL","","""Institution"".""Institution Name"""
"Electronic - UCSD eResources Managed By designator","SC13-R3","""Portfolio"".""Available For Group"" IS NULL AND DESCRIPTOR_IDOF(""E-Inventory"".""Institution"".""Institution Name"") = 6531","Managed by CDL","","""Institution"".""Institution Name"""
"Electronic - UCSD eResources Managed By designator","SC13-OTHER","All other values","Available at a different campus","","""Institution"".""Institution Name"""
"Electronic UCSF eResources Managed By designator","SC14-R1","""Institution"".""Institution Name""6536","Managed by UCSF","","""Institution"".""Institution Name"""
"Electronic UCSF eResources Managed By designator","SC14-R2","Portfolio.""Available For Group"" LIKE '%UCSF%'","Managed by CDL","","""Institution"".""Institution Name"""
"Electronic UCSF eResources Managed By designator","SC14-R3","Portfolio.""Available For Group"" IS NULL AND DESCRIPTOR_IDOF(""E-Inventory"".""Institution"".""Institution Name"") = 6531","Managed by CDL","","""Institution"".""Institution Name"""
"Electronic UCSF eResources Managed By designator","SC14-OTHER","All other values","Available at a different campus","","""Institution"".""Institution Name"""
"Fulfillment - Alma User Group","SC15-FORMULA","""Borrower Details"".""User Group""","Alma User Group","","""Borrower Details"".""User Group"""
"Fulfillment - Fulfillment Institution","SC16-R1","DESCRIPTOR_IDOF(""Fulfillment"".""Institution"".""Institution Name"") = (6532) AND ""Item Location at Time of Loan"".""Library Code"" = 'NRLF'","SLF-N","","""Institution"".""Institution Name"""
"Fulfillment - Fulfillment Institution","SC16-R2","""Institution"".""Institution Name""6532","UCB","","""Institution"".""Institution Name"""
"Fulfillment - Fulfillment Institution","SC16-R3","""Institution"".""Institution Name""3126","UCD","","""Institution"".""Institution Name"""
"Fulfillment - Fulfillment Institution","SC16-R4","""Institution"".""Institution Name""4701","UCI","","""Institution"".""Institution Name"""
"Fulfillment - Fulfillment Institution","SC16-R5","DESCRIPTOR_IDOF(""Fulfillment"".""Institution"".""Institution Name"") = (6533) AND ""Item Location at Time of Loan"".""Library Code"" = 'SRLF'","SLF-S","","""Institution"".""Institution Name"""
"Fulfillment - Fulfillment Institution","SC16-R6","""Institution"".""Institution Name""6533","UCLA","","""Institution"".""Institution Name"""
"Fulfillment - Fulfillment Institution","SC16-R7","""Institution"".""Institution Name""6534","UCM","","""Institution"".""Institution Name"""
"Fulfillment - Fulfillment Institution","SC16-R8","""Institution"".""Institution Name""4706","UCR","","""Institution"".""Institution Name"""
"Fulfillment - Fulfillment Institution","SC16-R9","""Institution"".""Institution Name""3776","UCSB","","""Institution"".""Institution Name"""
"Fulfillment - Fulfillment Institution","SC16-R10","""Institution"".""Institution Name""4876","UCSC","","""Institution"".""Institution Name"""
"Fulfillment - Fulfillment Institution","SC16-R11","""Institution"".""Institution Name""6535","UCSD","","""Institution"".""Institution Name"""
"Fulfillment - Fulfillment Institution","SC16-R12","""Institution"".""Institution Name""6536","UCSF","","""Institution"".""Institution Name"""
"Fulfillment - Fulfillment Institution","SC16-OTHER","All other values","Other - needs investigation","","""Institution"".""Institution Name"""
"Fulfillment - FY 2025-26 Loans (Not In House)","SC17-FORMULA","""Loan"".""Loans (Not In House)""","FY 2025-26 Loans (Not In House)","","""Loan"".""Loans (Not In House)"""
"Fulfillment - UCB Check-Out Type","SC18-R1","""Item Location at Time of Loan"".""Location Code"" is equal to / is in UNASSIGNED; ah92; ah9e; drr; zs; ea9r; qc9m; qn9c; muv; esx","Exclude","","""Item Location at Time of Loan"".""Location Code"""
"Fulfillment - UCB Check-Out Type","SC18-R2","""Item Location at Time of Loan"".""Location Code"" is equal to / is in bu; chs; ma9f; ma9e; ev9t; gs; mts; mf9f; mf9e; mf; mfs; so9f; so9e","Equipment","","""Item Location at Time of Loan"".""Location Code"""
"Fulfillment - UCB Check-Out Type","SC18-R3","""Physical Item Details"".""Item Policy"" LIKE '%quipment%'","Equipment","","""Item Location at Time of Loan"".""Location Code"""
"Fulfillment - UCB Check-Out Type","SC18-R4","""Item Location at Time of Loan"".""Location Code"" is equal to / is in OUT_RS_REQ; IN_RS_REQ","ILL","","""Item Location at Time of Loan"".""Location Code"""
"Fulfillment - UCB Check-Out Type","SC18-R5","""Item Location at Time of Loan"".""Location Code"" is equal to / is in an; ah; ah9t; ahu; ah9a; ah9l; ah9d; ah95; ah9g; ah9j; tb; tb2; tbo; tb9u; tb9o; tb9p; tb95; tb94; tbr; tbw; tbv; tp; tu; tuo; tu94; bi; bic; bi9c; bif; bil; bim; bi9b; binb; bik; bir; bis; bi9d; buc; bus; ch; chc; chnb; chp; chr; dr; ma; mac; ucbears; zw; es; es93; es9c; esi; es9m; es9b; es9d; ess; esw; ea; eao; eat; eau; eav; ear; eas; eax; ea9w; en; en9c; enc; en9i; ens; ensp; ev; evr; evp; ev2; evpo; evo; evu; evs; qa; qc; qcl; qe; qe9f; qn; qn9k; qn9m; ig; igr; igs; it; ite; iti; ith; itp; its; lb; lb9l; mt; mtp; mta; mc; mo; mo9a; mo9f; moga; mo9g; mo9m; mo9n; mo9p; mo9y; mo9s; mo9t; mu; mu9m; mu9x; muc; mu9c; muo; mu9f; dn; nbqar; nbtbr; nbtnr; nntnr; nbqcr; nbqer; nbear; nbevr; nbcer; nbitr; nbmar; nbmnr; nbmcr; nbmur; nbqnr; nncl; npupr; nban; nbah; nbbi; nbbu; nbch; nbes; nbea; nben; nbev; nbig; nbit; nblw; nbma; nbmt; nbmu; nbdn; nbph; nbso; nbss; nddo; ndhe; ndla; ndph; ndsh; nlxx; nrxx; nsxx; ncmh; ncme; ncsc; nfge; nucl; nu03u; nuht; nu01u; nu02u; nu03b; nu01b; nu02b; nbphr; nbtur; ndspr; nlyrr; ncspr; nfspr; php; phs; so; sos; esnb; es97; eanb; eaob; ennb; nbbir; nbchr; nbdnr; ndag","Check-Out","","""Item Location at Time of Loan"".""Location Code"""
"Fulfillment - UCB Check-Out Type","SC18-OTHER","All other values","New check-out location - needs categorization","","""Item Location at Time of Loan"".""Location Code"""
"Fulfillment - UCB User Group","SC19-R1","""Borrower Details"".""User Group"" is equal to / is in Executive/Management; Faculty/Academic Staff; GTU Faculty; GTU Staff/Visiting Scholar; Howard Hughes Institute; LBNL Academic Staff; Mathematical Sciences Research Institute; Proxy - Faculty; Stanford Faculty; UC Extension Faculty; UCB Academic Dept Affiliate No Proxy; UCB Post-doc; UCB Visiting Scholar","Campus academic","","""Borrower Details"".""User Group"""
"Fulfillment - UCB User Group","SC19-R2","""Borrower Details"".""User Group"" is equal to / is in Graduate Student; GTU Graduate Student; Stanford Graduate Student","Campus graduates","","""Borrower Details"".""User Group"""
"Fulfillment - UCB User Group","SC19-R3","""Borrower Details"".""User Group"" is equal to / is in LBNL Guest/Temp/Contractor; LBNL Non-Academic/Post-doc; LBNL Retired Staff; Library Departmental Card; Library Development; Library Retired Staff; Library Staff; LLNL Academic Staff; LLNL Non-Academic Staff/Post-doc; LLNL Retired Staff; Non-Academic Retired Staff; Non-Academic Staff; Other UC Retiree; UC Office of the President","Campus staff","","""Borrower Details"".""User Group"""
"Fulfillment - UCB User Group","SC19-R4","""Borrower Details"".""User Group"" is equal to / is in UC Extension Student; UC Extension Student Non-concurrent; Undergraduate; Undergraduate - UCB SLE","Campus undergraduates","","""Borrower Details"".""User Group"""
"Fulfillment - UCB User Group","SC19-R5","""Borrower Details"".""User Group"" is equal to / is in Alumni; Alumni Lifetime; Botanical Garden Docent; Faculty/Academic Spouse; Faculty/Academic Staff Children; Institute for Historical Study; Non-Academic Staff Spouse; Reference Use Only; UCB Academic Dept Affiliate; UCB Alumni Association Staff","Other - Campus Other","","""Borrower Details"".""User Group"""
"Fulfillment - UCB User Group","SC19-R6","""Borrower Details"".""User Group"" is equal to / is in CA Private Univ/Coll Student; CA Public School Teachers; CA Resident; CA University/Colleges Faculty; CA University/Colleges Student; Library Non-Affiliated Users; Other UC Spouse; CA Private School Teachers; Dept of Health Services (DHS); ICSI_MSRI; Library Volunteer","Other - Non-UCs","","""Borrower Details"".""User Group"""
"Fulfillment - UCB User Group","SC19-R7","""Borrower Details"".""User Group"" is equal to / is in NETWORK; Network","Intercampus Loan (Network)","","""Borrower Details"".""User Group"""
"Fulfillment - UCB User Group","SC19-R8","""Borrower Details"".""User Group"" is equal to / is in ILL Other Libraries; ILL UC","Interlibrary Loan (ILL)","","""Borrower Details"".""User Group"""
"Fulfillment - UCB User Group","SC19-R9","""Borrower Details"".""User Group""","Exclude","","""Borrower Details"".""User Group"""
"Fulfillment - UCB User Group","SC19-R10","""Borrower Details"".""User Group"" is equal to / is in SLF-N Departmental Card; SLF-N/UCB Google Cart; Test Patron Graduate; Test Patron Undergraduate; NRLF Departmental Card; NRLF/UCB Google Cart","Exclude","","""Borrower Details"".""User Group"""
"Fulfillment - UCB User Group","SC19-R11","""Borrower Details"".""User Group""UC Visiting Scholar/Post-doc","Other - Other UCs","","""Borrower Details"".""User Group"""
"Fulfillment - UCB User Group","SC19-OTHER","All other values","New user group - needs categorization","","""Borrower Details"".""User Group"""
"Fulfillment - UCD Check-Out Type","SC20-R1","""Item Location at Time of Loan"".""Library Code"" LIKE 'ILL%'","ILL","","""Item Location at Time of Loan"".""Location Code"""
"Fulfillment - UCD Check-Out Type","SC20-R2","""Item Location at Time of Loan"".""Location Code"" is equal to / is in ILL; OUT_RS_REQ","ILL","","""Item Location at Time of Loan"".""Location Code"""
"Fulfillment - UCD Check-Out Type","SC20-R3","""Physical Item Details"".""Item Policy"" LIKE '%quipment%'","Equipment","","""Item Location at Time of Loan"".""Location Code"""
"Fulfillment - UCD Check-Out Type","SC20-R4","""Item Location at Time of Loan"".""Location Code"" is equal to / is in RLIST; RESV; TPREP; CRES; RFRES; RES; SERES","Course Reserves","","""Item Location at Time of Loan"".""Location Code"""
"Fulfillment - UCD Check-Out Type","SC20-R5","""Item Location at Time of Loan"".""Location Code"" is equal to / is in BIOET; BMLEX; GAMES; GEN; GRESV; NEW; REF; ARCHV; MRR; MLK; MEDIA; POP; STX; SARES; SHLDS; BIOV; CAMPUS; EAL; EALRF; GVMED; GVSTX; MANNSHREM; MICRO; OVER; ASC; UCDGROWN; PSEL; RARE; SPCOL; SUPSD; EALOV; GENSP","Check-Out","","""Item Location at Time of Loan"".""Location Code"""
"Fulfillment - UCD Check-Out Type","SC20-OTHER","All other values","New check-out location - needs categorization","","""Item Location at Time of Loan"".""Location Code"""
"Fulfillment - UCD User Group","SC21-R1","""Borrower Details"".""User Group"" is equal to / is in Faculty and Staff; Law Faculty; UC Ac.Sen., Ac.Fed. & Clin.Fac.(active & retired); UC Research (active & retired); UCD Ac.Sen., Ac.Fed. & Clin.Fac.(active & retired); UCD Research (active & retired)","Campus academic","","""Borrower Details"".""User Group"""
"Fulfillment - UCD User Group","SC21-R2","""Borrower Details"".""User Group"" is equal to / is in Graduate Students; Health Sciences Graduate Students; Health Sciences Residents; Law Students and Staff; UC Graduate; UCD Graduate; UCD Health Sciences Graduate; UCD Health Sciences Resident","Campus graduates","","""Borrower Details"".""User Group"""
"Fulfillment - UCD User Group","SC21-R3","""Borrower Details"".""User Group"" is equal to / is in Library Internal; Library Internal - Long Loan; Internal Library Staff; Internal Library Staff -- In-house use; UC Staff (active & retired); UCD Staff (active & retired)","Campus staff","","""Borrower Details"".""User Group"""
"Fulfillment - UCD User Group","SC21-R4","""Borrower Details"".""User Group"" is equal to / is in Undergraduate students; Special UNEX Student; UC Undergraduate; UCD Honors Undergraduate (UCD only)","Campus undergraduates","","""Borrower Details"".""User Group"""
"Fulfillment - UCD User Group","SC21-R5","""Borrower Details"".""User Group"" is equal to / is in Miscellaneous; CA college students; Courtesy -- Alumni; Courtesy 10 limit; Courtesy 50 limit; Fee 5 limit; Problem patrons; Stanford; Suspended Account; Temporary Affiliates; UCD Spouse or Adult Child","Other - Campus Other","","""Borrower Details"".""User Group"""
"Fulfillment - UCD User Group","SC21-R6","""Borrower Details"".""User Group"" is equal to / is in Alumni and CA Community; Law Visiting Scholars; Law Public","Other - Non-UCs","","""Borrower Details"".""User Group"""
