"rule_id","rule_type","source_type","record_scope","rule_name","rule_index","rule_kind","criterion_text","review_label","explanation","criterion_text_category","join_operator","value_count","report_catalog_index","report_title","report_path","report_column_index","definition_catalog_index","definition_name","definition_path"
"RC219-C11-R13","Column","inline","report_inline","EXCLUSION category (for testing)",13,"when","""Holdings Details"".""Suppressed from Discovery"" <> 0","Holdings suppressed from discovery","","""Institution"".""Institution Name""",,,219,"UCI Physical Holdings and Titles Report - all data with all exclusions noted","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCI Physical Holdings and Titles Report - all data with all exclusions noted",11,,,
"RC219-C11-R14","Column","inline","report_inline","EXCLUSION category (for testing)",14,"when","""Holdings Details"".""Suppressed from Discovery by Suppressed Location"" <> 'No'","Holdings suppressed by suppressed location","","""Institution"".""Institution Name""",,,219,"UCI Physical Holdings and Titles Report - all data with all exclusions noted","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCI Physical Holdings and Titles Report - all data with all exclusions noted",11,,,
"RC219-C11-R15","Column","inline","report_inline","EXCLUSION category (for testing)",15,"when","""Location"".""Suppressed from Discovery"" <> 'No'","Location suppressed","","""Institution"".""Institution Name""",,,219,"UCI Physical Holdings and Titles Report - all data with all exclusions noted","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCI Physical Holdings and Titles Report - all data with all exclusions noted",11,,,
"RC219-C11-R16","Column","inline","report_inline","EXCLUSION category (for testing)",16,"when","""Bibliographic Details"".""Suppressed From Discovery"" <> 'No'","Bib suppressed","","""Institution"".""Institution Name""",,,219,"UCI Physical Holdings and Titles Report - all data with all exclusions noted","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCI Physical Holdings and Titles Report - all data with all exclusions noted",11,,,
"RC219-C11-R17","Column","inline","report_inline","EXCLUSION category (for testing)",17,"when","""Location"".""Location Code"" IN ('gmlml', 'gmlill', 'xlle', 'xllck', 'xllhk', 'xmllk', 'nrlf', 'srlfm', 'srlf', 'srlfr', 'llill_rsl', 'lawill_rsl', 'slill')","UCI excluded locations","","""Institution"".""Institution Name""",,,219,"UCI Physical Holdings and Titles Report - all data with all exclusions noted","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCI Physical Holdings and Titles Report - all data with all exclusions noted",11,,,
"RC219-C11-R18","Column","inline","report_inline","EXCLUSION category (for testing)",18,"when","""Location"".""Location Name"" IN ('zz', 'Problem from migration')","UCI excluded locations","","""Institution"".""Institution Name""",,,219,"UCI Physical Holdings and Titles Report - all data with all exclusions noted","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCI Physical Holdings and Titles Report - all data with all exclusions noted",11,,,
"RC219-C11-R19","Column","inline","report_inline","EXCLUSION category (for testing)",19,"when","""Location"".""Library Code"" IN ('AYALA', 'OCSEAA')","UCI excluded libraries","","""Institution"".""Institution Name""",,,219,"UCI Physical Holdings and Titles Report - all data with all exclusions noted","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCI Physical Holdings and Titles Report - all data with all exclusions noted",11,,,
"RC219-C11-R20","Column","inline","report_inline","EXCLUSION category (for testing)",20,"when","""Location"".""Library Name"" IN ('X_Do_Not_Use_Old_Orange County & Southeast Asian Archive Center', 'X_Do_Not_Use_Old_Science Library')","UCI excluded libraries","","""Institution"".""Institution Name""",,,219,"UCI Physical Holdings and Titles Report - all data with all exclusions noted","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCI Physical Holdings and Titles Report - all data with all exclusions noted",11,,,
"RC219-C11-R21","Column","inline","report_inline","EXCLUSION category (for testing)",21,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 4701 AND ""Physical Item Details"".""Statistics Note 2"" = '-'","UCI excluded stats note 2","","""Institution"".""Institution Name""",,,219,"UCI Physical Holdings and Titles Report - all data with all exclusions noted","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCI Physical Holdings and Titles Report - all data with all exclusions noted",11,,,
"RC219-C11-R22","Column","inline","report_inline","EXCLUSION category (for testing)",22,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 4701 AND ""Physical Item Details"".""Statistics Note 2"" LIKE 'from%'","UCI excluded stats note 2","","""Institution"".""Institution Name""",,,219,"UCI Physical Holdings and Titles Report - all data with all exclusions noted","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCI Physical Holdings and Titles Report - all data with all exclusions noted",11,,,
"RC219-C11-R23","Column","inline","report_inline","EXCLUSION category (for testing)",23,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 4701 AND ""Physical Item Details"".""Statistics Note 2"" LIKE '%rlf-%'","UCI excluded stats note 2","","""Institution"".""Institution Name""",,,219,"UCI Physical Holdings and Titles Report - all data with all exclusions noted","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCI Physical Holdings and Titles Report - all data with all exclusions noted",11,,,
"RC219-C11-R24","Column","inline","report_inline","EXCLUSION category (for testing)",24,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 4701 AND ""Physical Item Details"".""Statistics Note 2"" LIKE '%sp-%'","UCI excluded stats note 2","","""Institution"".""Institution Name""",,,219,"UCI Physical Holdings and Titles Report - all data with all exclusions noted","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCI Physical Holdings and Titles Report - all data with all exclusions noted",11,,,
"RC219-C11-R25","Column","inline","report_inline","EXCLUSION category (for testing)",25,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 4701 AND ""Physical Item Details"".""Statistics Note 2"" LIKE '%wd%'","UCI excluded stats note 2","","""Institution"".""Institution Name""",,,219,"UCI Physical Holdings and Titles Report - all data with all exclusions noted","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCI Physical Holdings and Titles Report - all data with all exclusions noted",11,,,
"RC219-C11-R26","Column","inline","report_inline","EXCLUSION category (for testing)",26,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 4701 AND ""Physical Item Details"".""Statistics Note 2"" LIKE '%ithd%'","UCI excluded stats note 2","","""Institution"".""Institution Name""",,,219,"UCI Physical Holdings and Titles Report - all data with all exclusions noted","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCI Physical Holdings and Titles Report - all data with all exclusions noted",11,,,
"RC219-C11-R27","Column","inline","report_inline","EXCLUSION category (for testing)",27,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 4701 AND ""Location"".""Location Code"" IN ('gocrh', 'gseaa', 'spcol') AND ""Bibliographic Details"".""Uniform Resource Identifier"" LIKE '%findaid%'","UCI SCA exclusion","","""Institution"".""Institution Name""",,,219,"UCI Physical Holdings and Titles Report - all data with all exclusions noted","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCI Physical Holdings and Titles Report - all data with all exclusions noted",11,,,
"RC219-C11-R28","Column","inline","report_inline","EXCLUSION category (for testing)",28,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 4701 AND ""Location"".""Location Code"" IN ('gocrh', 'gseaa', 'spcol') AND ""Bibliographic Details"".""Uniform Resource Identifier"" LIKE '%oac.cdlib%'","UCI SCA exclusion","","""Institution"".""Institution Name""",,,219,"UCI Physical Holdings and Titles Report - all data with all exclusions noted","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCI Physical Holdings and Titles Report - all data with all exclusions noted",11,,,
"RC219-C11-OTHER","Column","inline","report_inline","EXCLUSION category (for testing)",29,"otherwise","All other values","Included","","""Institution"".""Institution Name""",,,219,"UCI Physical Holdings and Titles Report - all data with all exclusions noted","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCI Physical Holdings and Titles Report - all data with all exclusions noted",11,,,
"RC219-C12-FORMULA","Column","inline","report_inline","""Physical Item Details"".""Lifecycle""",1,"formula","""Physical Item Details"".""Lifecycle""","Calculated value","","""Physical Item Details"".""Lifecycle""",,,219,"UCI Physical Holdings and Titles Report - all data with all exclusions noted","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCI Physical Holdings and Titles Report - all data with all exclusions noted",12,,,
"RC219-C13-FORMULA","Column","inline","report_inline","Library Unit.Library Code",1,"formula","""Library Unit"".""Library Code""","Library Unit.Library Code","","""Library Unit"".""Library Code""",,,219,"UCI Physical Holdings and Titles Report - all data with all exclusions noted","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCI Physical Holdings and Titles Report - all data with all exclusions noted",13,,,
"RC219-C14-FORMULA","Column","inline","report_inline","""Physical Item Details"".""Statistics Note 2""",1,"formula","""Physical Item Details"".""Statistics Note 2""","Calculated value","","""Physical Item Details"".""Statistics Note 2""",,,219,"UCI Physical Holdings and Titles Report - all data with all exclusions noted","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCI Physical Holdings and Titles Report - all data with all exclusions noted",14,,,
